dataset,split,container_key,subject_id,rows,labels,existing_splits
FACED,train,sub037.pkl-15-1,sub037,1,"{""4"": 1}","[""train""]"
FACED,train,sub037.pkl-15-2,sub037,1,"{""4"": 1}","[""train""]"
FACED,train,sub037.pkl-16-0,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-16-1,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-16-2,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-17-0,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-17-1,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-17-2,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-18-0,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-18-1,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-18-2,sub037,1,"{""5"": 1}","[""train""]"
FACED,train,sub037.pkl-19-0,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-19-1,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-19-2,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-2-0,sub037,1,"{""0"": 1}","[""train""]"
FACED,train,sub037.pkl-2-1,sub037,1,"{""0"": 1}","[""train""]"
FACED,train,sub037.pkl-2-2,sub037,1,"{""0"": 1}","[""train""]"
FACED,train,sub037.pkl-20-0,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-20-1,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-20-2,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-21-0,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-21-1,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-21-2,sub037,1,"{""6"": 1}","[""train""]"
FACED,train,sub037.pkl-22-0,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-22-1,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-22-2,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-23-0,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-23-1,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-23-2,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-24-0,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-24-1,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-24-2,sub037,1,"{""7"": 1}","[""train""]"
FACED,train,sub037.pkl-25-0,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-25-1,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-25-2,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-26-0,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-26-1,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-26-2,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-27-0,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-27-1,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-27-2,sub037,1,"{""8"": 1}","[""train""]"
FACED,train,sub037.pkl-3-0,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-3-1,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-3-2,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-4-0,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-4-1,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-4-2,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-5-0,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-5-1,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-5-2,sub037,1,"{""1"": 1}","[""train""]"
FACED,train,sub037.pkl-6-0,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-6-1,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-6-2,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-7-0,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-7-1,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-7-2,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-8-0,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-8-1,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-8-2,sub037,1,"{""2"": 1}","[""train""]"
FACED,train,sub037.pkl-9-0,sub037,1,"{""3"": 1}","[""train""]"
FACED,train,sub037.pkl-9-1,sub037,1,"{""3"": 1}","[""train""]"
FACED,train,sub037.pkl-9-2,sub037,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-0-0,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-0-1,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-0-2,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-1-0,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-1-1,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-1-2,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-10-0,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-10-1,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-10-2,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-11-0,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-11-1,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-11-2,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-12-0,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-12-1,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-12-2,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-13-0,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-13-1,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-13-2,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-14-0,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-14-1,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-14-2,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-15-0,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-15-1,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-15-2,sub038,1,"{""4"": 1}","[""train""]"
FACED,train,sub038.pkl-16-0,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-16-1,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-16-2,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-17-0,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-17-1,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-17-2,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-18-0,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-18-1,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-18-2,sub038,1,"{""5"": 1}","[""train""]"
FACED,train,sub038.pkl-19-0,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-19-1,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-19-2,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-2-0,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-2-1,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-2-2,sub038,1,"{""0"": 1}","[""train""]"
FACED,train,sub038.pkl-20-0,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-20-1,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-20-2,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-21-0,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-21-1,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-21-2,sub038,1,"{""6"": 1}","[""train""]"
FACED,train,sub038.pkl-22-0,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-22-1,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-22-2,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-23-0,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-23-1,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-23-2,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-24-0,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-24-1,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-24-2,sub038,1,"{""7"": 1}","[""train""]"
FACED,train,sub038.pkl-25-0,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-25-1,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-25-2,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-26-0,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-26-1,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-26-2,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-27-0,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-27-1,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-27-2,sub038,1,"{""8"": 1}","[""train""]"
FACED,train,sub038.pkl-3-0,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-3-1,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-3-2,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-4-0,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-4-1,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-4-2,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-5-0,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-5-1,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-5-2,sub038,1,"{""1"": 1}","[""train""]"
FACED,train,sub038.pkl-6-0,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-6-1,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-6-2,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-7-0,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-7-1,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-7-2,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-8-0,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-8-1,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-8-2,sub038,1,"{""2"": 1}","[""train""]"
FACED,train,sub038.pkl-9-0,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-9-1,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub038.pkl-9-2,sub038,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-0-0,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-0-1,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-0-2,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-1-0,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-1-1,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-1-2,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-10-0,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-10-1,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-10-2,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-11-0,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-11-1,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-11-2,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-12-0,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-12-1,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-12-2,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-13-0,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-13-1,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-13-2,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-14-0,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-14-1,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-14-2,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-15-0,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-15-1,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-15-2,sub039,1,"{""4"": 1}","[""train""]"
FACED,train,sub039.pkl-16-0,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-16-1,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-16-2,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-17-0,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-17-1,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-17-2,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-18-0,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-18-1,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-18-2,sub039,1,"{""5"": 1}","[""train""]"
FACED,train,sub039.pkl-19-0,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-19-1,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-19-2,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-2-0,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-2-1,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-2-2,sub039,1,"{""0"": 1}","[""train""]"
FACED,train,sub039.pkl-20-0,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-20-1,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-20-2,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-21-0,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-21-1,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-21-2,sub039,1,"{""6"": 1}","[""train""]"
FACED,train,sub039.pkl-22-0,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-22-1,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-22-2,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-23-0,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-23-1,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-23-2,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-24-0,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-24-1,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-24-2,sub039,1,"{""7"": 1}","[""train""]"
FACED,train,sub039.pkl-25-0,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-25-1,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-25-2,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-26-0,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-26-1,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-26-2,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-27-0,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-27-1,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-27-2,sub039,1,"{""8"": 1}","[""train""]"
FACED,train,sub039.pkl-3-0,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-3-1,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-3-2,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-4-0,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-4-1,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-4-2,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-5-0,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-5-1,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-5-2,sub039,1,"{""1"": 1}","[""train""]"
FACED,train,sub039.pkl-6-0,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-6-1,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-6-2,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-7-0,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-7-1,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-7-2,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-8-0,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-8-1,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-8-2,sub039,1,"{""2"": 1}","[""train""]"
FACED,train,sub039.pkl-9-0,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-9-1,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub039.pkl-9-2,sub039,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-0-0,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-0-1,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-0-2,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-1-0,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-1-1,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-1-2,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-10-0,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-10-1,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-10-2,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-11-0,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-11-1,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-11-2,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-12-0,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-12-1,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-12-2,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-13-0,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-13-1,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-13-2,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-14-0,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-14-1,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-14-2,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-15-0,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-15-1,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-15-2,sub040,1,"{""4"": 1}","[""train""]"
FACED,train,sub040.pkl-16-0,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-16-1,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-16-2,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-17-0,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-17-1,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-17-2,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-18-0,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-18-1,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-18-2,sub040,1,"{""5"": 1}","[""train""]"
FACED,train,sub040.pkl-19-0,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-19-1,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-19-2,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-2-0,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-2-1,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-2-2,sub040,1,"{""0"": 1}","[""train""]"
FACED,train,sub040.pkl-20-0,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-20-1,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-20-2,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-21-0,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-21-1,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-21-2,sub040,1,"{""6"": 1}","[""train""]"
FACED,train,sub040.pkl-22-0,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-22-1,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-22-2,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-23-0,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-23-1,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-23-2,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-24-0,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-24-1,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-24-2,sub040,1,"{""7"": 1}","[""train""]"
FACED,train,sub040.pkl-25-0,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-25-1,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-25-2,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-26-0,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-26-1,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-26-2,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-27-0,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-27-1,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-27-2,sub040,1,"{""8"": 1}","[""train""]"
FACED,train,sub040.pkl-3-0,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-3-1,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-3-2,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-4-0,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-4-1,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-4-2,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-5-0,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-5-1,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-5-2,sub040,1,"{""1"": 1}","[""train""]"
FACED,train,sub040.pkl-6-0,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-6-1,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-6-2,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-7-0,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-7-1,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-7-2,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-8-0,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-8-1,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-8-2,sub040,1,"{""2"": 1}","[""train""]"
FACED,train,sub040.pkl-9-0,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-9-1,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub040.pkl-9-2,sub040,1,"{""3"": 1}","[""train""]"
FACED,train,sub041.pkl-0-0,sub041,1,"{""0"": 1}","[""train""]"
FACED,train,sub041.pkl-0-1,sub041,1,"{""0"": 1}","[""train""]"
FACED,train,sub041.pkl-0-2,sub041,1,"{""0"": 1}","[""train""]"
FACED,train,sub041.pkl-1-0,sub041,1,"{""0"": 1}","[""train""]"
FACED,train,sub041.pkl-1-1,sub041,1,"{""0"": 1}","[""train""]"
FACED,train,sub041.pkl-1-2,sub041,1,"{""0"": 1}","[""train""]"
FACED,train,sub041.pkl-10-0,sub041,1,"{""3"": 1}","[""train""]"
FACED,train,sub041.pkl-10-1,sub041,1,"{""3"": 1}","[""train""]"
FACED,train,sub041.pkl-10-2,sub041,1,"{""3"": 1}","[""train""]"
FACED,train,sub041.pkl-11-0,sub041,1,"{""3"": 1}","[""train""]"
FACED,train,sub041.pkl-11-1,sub041,1,"{""3"": 1}","[""train""]"
FACED,train,sub041.pkl-11-2,sub041,1,"{""3"": 1}","[""train""]"
FACED,train,sub041.pkl-12-0,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-12-1,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-12-2,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-13-0,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-13-1,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-13-2,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-14-0,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-14-1,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-14-2,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-15-0,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-15-1,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-15-2,sub041,1,"{""4"": 1}","[""train""]"
FACED,train,sub041.pkl-16-0,sub041,1,"{""5"": 1}","[""train""]"
FACED,train,sub041.pkl-16-1,sub041,1,"{""5"": 1}","[""train""]"
